"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2922",231,"911 Calls Reveal Moments of Panic in Florida School https://t.co/K8fqnoQ3Hs",FALSE,0,NA,"2018-03-09 00:27:41",FALSE,NA,971905326353190912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EMgrB",0,FALSE,FALSE,NA,NA
"2923",232,"""Facebook and Google Struggle to Squelch ‘Crisis Actor’ Posts"" by JACK NICAS and SHEERA FRENKEL via NYT… https://t.co/CXncoIFk2x",FALSE,0,NA,"2018-03-09 00:27:27",TRUE,NA,971905268706660352,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bradsacks2",0,FALSE,FALSE,NA,NA
"2924",233,"Florida school shooting: One mother, two gun attacks @Ioana_Banal",FALSE,0,"Ioana_Banal","2018-03-09 00:27:27",FALSE,971298296470933504,971905266823376896,3545626101,"<a href=""http://twitter.com"" rel=""nofollow"">SheepArmy</a>","Paul_Banal",0,FALSE,FALSE,NA,NA
"2925",234,"""You need to play dead"": Frantic 911 calls from Florida shooting released https://t.co/sJOB0Slfod",FALSE,0,NA,"2018-03-09 00:27:26",FALSE,NA,971905264386564096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VetsUnitedMarch",0,FALSE,FALSE,NA,NA
"2926",235,"Why didn't the FBI stop the Florida high school shooting? Now we have some answers: https://t.co/7qEtIOq8Sc",FALSE,9,NA,"2018-03-09 00:27:21",FALSE,NA,971905242018304000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AntiMedia",6,FALSE,FALSE,NA,NA
"2927",236,"On Tuesday, the FBI admitted to allowing Nikolas Cruz to slip through their hands. https://t.co/WjUEGHc4fD via @AntiMedia",FALSE,1,NA,"2018-03-09 00:27:11",FALSE,NA,971905201996263424,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1Anson1",0,FALSE,FALSE,NA,NA
"2928",237,"June trial date set for 2 in shooting after Richard Spencer’s University of Florida speech https://t.co/Zqez2tma3M https://t.co/dhOJNszf39",FALSE,0,NA,"2018-03-09 00:26:41",FALSE,NA,971905074749358080,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","New_Narrative",0,FALSE,FALSE,NA,NA
"2929",238,"WATCH: Florida students walk out of classes to protest gun violence after the mass school shooting that left 17 peo… https://t.co/XoMb0Vpxeg",FALSE,4,NA,"2018-03-09 00:26:23",TRUE,NA,971904998585061376,NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TomthunkitsMind",4,FALSE,FALSE,NA,NA
"2930",239,"""Facebook and Google Struggle to Squelch ‘Crisis Actor’ Posts"" by JACK NICAS and SHEERA FRENKEL via NYT… https://t.co/NviOf7XqXY",FALSE,0,NA,"2018-03-09 00:26:23",TRUE,NA,971904998501244928,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HarshTy43135160",0,FALSE,FALSE,NA,NA
"2931",240,"1/ #GunControl: Moved to action by the #Parkland school shooting, Florida legislators have “pass[ed] new firearms r… https://t.co/NdTgqOgm0V",FALSE,0,NA,"2018-03-09 00:26:04",TRUE,NA,971904918738100224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattHersha",0,FALSE,FALSE,NA,NA
"2932",241,"Anthony Borges, Stoneman Douglas student shot five times, returns to intensive care https://t.co/loeR9y6DlU",FALSE,2,NA,"2018-03-09 00:25:49",FALSE,NA,971904855512989696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","purrfect75",0,FALSE,FALSE,NA,NA
"2933",242,"Florida Legislature Backs New Gun Restrictions After Parkland School Shooting https://t.co/IlopSpxMC8 https://t.co/5Hz5wt24MX",FALSE,0,NA,"2018-03-09 00:25:26",FALSE,NA,971904759270641664,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","liptool",0,FALSE,FALSE,NA,NA
"2934",243,"The FBI Now Admits It Could’ve Prevented the Florida High School Shooting https://t.co/Y83NV95DP1",FALSE,1,NA,"2018-03-09 00:25:15",FALSE,NA,971904713997406208,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UCYTV",0,FALSE,FALSE,NA,NA
"2935",244,"On Tuesday, the FBI admitted to allowing Nikolas Cruz to slip through their hands. https://t.co/vFVI2nIosV vía @AntiMedia",FALSE,1,NA,"2018-03-09 00:24:52",FALSE,NA,971904615120809984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claugotz",0,FALSE,FALSE,NA,NA
"2936",245,"No deal should be made to eliminate the death penalty for the Florida school shooter (suspect) or deemed mentally i… https://t.co/nN6EC2imVD",FALSE,0,NA,"2018-03-09 00:24:47",TRUE,NA,971904594753159168,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Happy2go2",0,FALSE,FALSE,NA,NA
"2937",246,"The FBI Now Admits It Could’ve Prevented the Florida High School Shooting https://t.co/4AWXsbnuRE",FALSE,1,NA,"2018-03-09 00:24:28",FALSE,NA,971904515707490304,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Wethecom",0,FALSE,FALSE,NA,NA
"2938",247,"On Tuesday, the FBI admitted to allowing Nikolas Cruz to slip through their hands. https://t.co/oPUSA9pDwi via @AntiMedia",FALSE,1,NA,"2018-03-09 00:24:15",FALSE,NA,971904462934724608,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","balthsgirl",0,FALSE,FALSE,NA,NA
"2939",248,"On Tuesday, the FBI admitted to allowing Nikolas Cruz to slip through their hands. https://t.co/6Edg948Uoo via @AntiMedia",FALSE,1,NA,"2018-03-09 00:24:15",FALSE,NA,971904462708080640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mutalabala",0,FALSE,FALSE,NA,NA
"2940",249,"Two Miramar SWAT officers suspended for heading to Parkland massacre https://t.co/9XcRuFMuYH",FALSE,0,NA,"2018-03-09 00:23:53",FALSE,NA,971904371465314304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimBrooks728",0,FALSE,FALSE,NA,NA
"2941",250,"This is far too fishy. They have no good reason not to notify that they were going in.

Two SWAT members suspended… https://t.co/rCSL9kKqJx",FALSE,1,NA,"2018-03-09 00:23:41",TRUE,NA,971904318944239616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","potheadamerican",0,FALSE,FALSE,NA,NA
"2942",251,"Join students nation wide next Wednesday at 10am at Geneva high school for a 17 minute walkout in commemoration of… https://t.co/8XlQWJDuUF",FALSE,1,NA,"2018-03-09 00:23:29",TRUE,NA,971904268746838016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devo_shaw",1,FALSE,FALSE,NA,NA
"2943",252,"New Reports Detail Calls to Florida School Shooting Suspects' Home https://t.co/dZcOZiEBCc https://t.co/lnXSMO0XFb",FALSE,0,NA,"2018-03-09 00:23:06",FALSE,NA,971904173712158720,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TooLowapp",0,FALSE,FALSE,NA,NA
"2944",253,"Two Florida SWAT officers suspended for responding to Parkland shooting https://t.co/xFZerZrgdU",FALSE,0,NA,"2018-03-09 00:23:05",FALSE,NA,971904167450173440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arthurdavis20",0,FALSE,FALSE,NA,NA
"2945",254,"Nikolas Cruz handcuffed over xBox fight with mom; reports reveal years of turmoil https://t.co/X9FRHjNrwX https://t.co/nGvi9CKoMY",FALSE,0,NA,"2018-03-09 00:22:59",FALSE,NA,971904142078763008,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GatorWire",0,FALSE,FALSE,NA,NA
"2946",255,"Two SWAT members suspended after responding to Florida shooting 'without notification', officials say https://t.co/cm85egV0H5 @FoxNews #AAG",FALSE,6,NA,"2018-03-09 00:22:25",FALSE,NA,971904001166934016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AIIAmericanGirI",2,FALSE,FALSE,NA,NA
"2947",256,"Find out more about the gun violence prevention measures passed in Florida in the wake of the Parkland shooting: https://t.co/xIwFEN4Zi2",FALSE,16,NA,"2018-03-09 00:22:23",FALSE,NA,971903991767552000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GiffordsCourage",7,FALSE,FALSE,NA,NA
"2948",257,"Nikolas Cruz handcuffed over xBox fight with mom; reports reveal years of turmoil https://t.co/lwC40ipaEj",FALSE,0,NA,"2018-03-09 00:22:05",FALSE,NA,971903916295237632,NA,"<a href=""http://news.quiboat.com"" rel=""nofollow"">Quiboat News</a>","XboxGameCenter",0,FALSE,FALSE,NA,NA
"2949",258,"Two SWAT members suspended after responding to Florida shooting 'without notification', officials say… https://t.co/mNVTQttJyW",FALSE,2,NA,"2018-03-09 00:21:59",TRUE,NA,971903893624930304,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Chris_1791",4,FALSE,FALSE,NA,NA
"2950",259,"Two Florida SWAT officers suspended for responding to Parkland shooting https://t.co/JMMbqywsOe",FALSE,0,NA,"2018-03-09 00:21:05",FALSE,NA,971903666159542272,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmyandTim1986",0,FALSE,FALSE,NA,NA
"2951",260,"YouTube Featured a Video Promoting a Florida School Shooting Conspiracy #PrescientInfo #News https://t.co/qE7CDuJHXX",FALSE,0,NA,"2018-03-09 00:21:02",FALSE,NA,971903653937405952,NA,"<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","MalineePompinit",0,FALSE,FALSE,NA,NA
"2952",261,"UN-Fucking-Believable  #SWAT officers suspended for heading to #Parkland “without permission”  who in the hell need… https://t.co/7vYtK9ouSU",FALSE,0,NA,"2018-03-09 00:20:53",TRUE,NA,971903613252587520,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheGypsyThread",0,FALSE,FALSE,NA,NA
"2953",262,"Florida Gun Shop and gun shooting range National Armory Serving Fort Lauderdale Area Florida Gun Store Florida G... https://t.co/NHdOSnPXsT",FALSE,0,NA,"2018-03-09 00:20:43",FALSE,NA,971903572790083584,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ARczar1",0,FALSE,FALSE,NA,NA
"2954",263,"Fox News: Two SWAT members suspended after responding to Florida shooting 'without notification', officials say",FALSE,0,NA,"2018-03-09 00:20:08",FALSE,NA,971903424815095808,NA,"<a href=""http://www.1stheadlines.com"" rel=""nofollow"">1stHeadlines</a>","1stNewsHeds",0,FALSE,FALSE,NA,NA
"2955",264,"Anthony Borges, Stoneman Douglas student shot five times, returns to intensive care https://t.co/ZmVREym9h9… https://t.co/IzS4wX0c4k",FALSE,4,NA,"2018-03-09 00:20:07",TRUE,NA,971903420469841920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TallyAnnaE",0,FALSE,FALSE,NA,NA
"2956",265,"Two SWAT members suspended after responding to Florida shooting 'without notification', officials say… https://t.co/xWxwdWZFAp",FALSE,0,NA,"2018-03-09 00:20:02",TRUE,NA,971903400089563136,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fabiolucv",0,FALSE,FALSE,NA,NA
"2957",266,"Nikolas Cruz handcuffed over xBox fight with mom; reports reveal years of turmoil https://t.co/m6rFek9JoI https://t.co/YXOnEIik4k",FALSE,0,NA,"2018-03-09 00:19:59",FALSE,NA,971903387263365120,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","orlandosentinel",1,FALSE,FALSE,NA,NA
"2958",267,"""You need to play dead"": Frantic 911 calls from Florida shooting released: The first 911 call…… https://t.co/5ReIheffR0",FALSE,0,NA,"2018-03-09 00:19:18",TRUE,NA,971903216727347200,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","_SoundAround_",0,FALSE,FALSE,NA,NA
"2959",268,"Two Miramar SWAT officers suspended for heading to Parkland massacre https://t.co/vLYJSRH76V #NeverAgain… https://t.co/L7yNBuCrHa",FALSE,0,NA,"2018-03-09 00:19:16",TRUE,NA,971903206308696064,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TallyAnnaE",0,FALSE,FALSE,NA,NA
"2960",269,"recycleamericaradioshow Two SWAT members suspended after responding to Florida shooting 'without notification', off… https://t.co/VxPN45EIKL",FALSE,0,NA,"2018-03-09 00:19:07",TRUE,NA,971903169214136320,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","2peterswift",0,FALSE,FALSE,NA,NA
"2961",270,"@DooSwazzle @JesusOfJoe @theinquisitr @johndanutt America  faults the fbi, the shooter, the police department that… https://t.co/NW76AM1myk",FALSE,0,"DooSwazzle","2018-03-09 00:18:45",TRUE,971855821138284544,971903079284027392,3067310666,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andyman168",0,FALSE,FALSE,NA,NA
"2962",271,"Two Florida SWAT officers suspended for responding to Parkland shooting https://t.co/Pxl3Ccw89V",FALSE,0,NA,"2018-03-09 00:18:43",FALSE,NA,971903070346104832,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TallyAnnaE",0,FALSE,FALSE,NA,NA
"2963",272,"His parents need help too - link to donate is in the story 
Anthony Borges, Stoneman Douglas student shot five time… https://t.co/Q7Ig1lrBmx",FALSE,3,NA,"2018-03-09 00:18:32",TRUE,NA,971903021528506368,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CanGal_39",1,FALSE,FALSE,NA,NA
"2964",273,"Florida school shooting suspect withdraws plea https://t.co/NNctX0QpVq",FALSE,0,NA,"2018-03-09 00:18:29",FALSE,NA,971903011609042944,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SusieOden",0,FALSE,FALSE,NA,NA
"2965",274,"Florida school shooting suspect withdraws plea https://t.co/8LpnWOd30m",FALSE,0,NA,"2018-03-09 00:18:11",FALSE,NA,971902935746666496,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusieOden",0,FALSE,FALSE,NA,NA
"2966",275,"I found this article for you: 

 Trump meets 'Doom' maker and other video game execs 

 For the full story:… https://t.co/SpXD8hqJEV",FALSE,0,NA,"2018-03-09 00:17:50",TRUE,NA,971902848136105984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CircleCityNews",0,FALSE,FALSE,NA,NA
"2967",276,"Two SWAT members suspended after responding to Florida shooting https://t.co/110qsynB51",FALSE,0,NA,"2018-03-09 00:17:21",FALSE,NA,971902727340032000,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","press24newslive",0,FALSE,FALSE,NA,NA
"2968",277,"@BetoORourke @OverUnderClover Cruz will do well because he can cook bacon on a assault rifle. And Texans put their… https://t.co/9hhfHQYEZr",FALSE,0,"BetoORourke","2018-03-09 00:16:47",TRUE,971858879477841920,971902582510759936,342863309,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baxterbill46",0,FALSE,FALSE,NA,NA
"2969",278,"Two Florida SWAT officers suspended for responding to Parkland shooting https://t.co/9wAkGJYHWH",FALSE,0,NA,"2018-03-09 00:16:39",FALSE,NA,971902547496718336,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","khallbooks",0,FALSE,FALSE,NA,NA
"2970",279,"Parkland school shooting: 911 calls from day of rampage released https://t.co/wqeOZ8T6mP",FALSE,0,NA,"2018-03-09 00:16:13",FALSE,NA,971902441775095808,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","RainbowUSA",0,FALSE,FALSE,NA,NA
"2971",280,"THIS is why law enforcement asks media outlets not to provide so much coverage of the shooter. Troubled minds see t… https://t.co/wRffh0icwV",FALSE,0,NA,"2018-03-09 00:15:13",TRUE,NA,971902189777104896,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LE_Action",1,FALSE,FALSE,NA,NA
"2972",281,"NRA video threatens journalists!! https://t.co/XENd5j6JWb",FALSE,0,NA,"2018-03-09 00:15:13",FALSE,NA,971902187877163008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lcletter",0,FALSE,FALSE,NA,NA
"2973",282,"What do you think of the students speaking out in the wake of Parkland shooting as part of the ""Never Again"" moveme… https://t.co/LHlEkW7sBq",FALSE,1,NA,"2018-03-09 00:15:08",TRUE,NA,971902168214188032,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","connectwithkids",0,FALSE,FALSE,NA,NA
"2974",283,"States Rights ... AMEN https://t.co/cdEOLyrVY9",FALSE,0,NA,"2018-03-09 00:15:05",FALSE,NA,971902153295040512,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","x0x0x0FromMaine",0,FALSE,FALSE,NA,NA
"2975",284,"Two Miramar SWAT officers suspended for heading to Parkland massacre https://t.co/rQMlkAXEZ0",FALSE,0,NA,"2018-03-09 00:14:46",FALSE,NA,971902074093936640,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hawsco",0,FALSE,FALSE,NA,NA
"2976",285,"Florida legislature backs new gun restrictions after Parkland school shooting https://t.co/Drm8sEq3Av",FALSE,0,NA,"2018-03-09 00:14:13",FALSE,NA,971901936789311488,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","A4Kash_",0,FALSE,FALSE,NA,NA
"2977",286,"Unbelievable
https://t.co/uz9JkWPX2d",FALSE,0,NA,"2018-03-09 00:14:13",FALSE,NA,971901936294342656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OleGarandDad",0,FALSE,FALSE,NA,NA
"2978",287,"<ed><U+00A0><U+00BC><ed><U+00BC><U+00B4> Florida Shooting Hoax (Anthony2b &amp; MattyD 4Truth YouTube Channels); https://t.co/MPuTLjf4OD",FALSE,0,NA,"2018-03-09 00:13:59",FALSE,NA,971901878350073856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GettingWings",0,FALSE,FALSE,NA,NA
"2979",288,"@newscomauHQ Trump said he would have run into the Florida School during the latest shooting...let’s see how he acts here!",FALSE,1,"newscomauHQ","2018-03-09 00:13:35",FALSE,971900934866526208,971901777778941952,15250661,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clancyworld80",0,FALSE,FALSE,NA,NA
"2980",289,"Two SWAT members suspended after responding to Florida shooting 'without notification', officials say
https://t.co/Bdn73XJOyw",FALSE,0,NA,"2018-03-09 00:13:25",FALSE,NA,971901734158299136,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulinaDedaj",0,FALSE,FALSE,NA,NA
"2981",290,"New post: Florida SWAT Team Members Suspended For Responding To Parkland Shooting https://t.co/OkzvjX0N7Z",FALSE,0,NA,"2018-03-09 00:13:15",FALSE,NA,971901692777324544,NA,"<a href=""https://www.stateofglobe.com"" rel=""nofollow"">WP Tweets for SoG</a>","StateofGlobe",0,FALSE,FALSE,NA,NA
"2982",291,"Republican Senate candidate claims he was blocked from Facebook for running AR-15 giveaway after Florida shooting… https://t.co/eNOEUFY5Kr",FALSE,0,NA,"2018-03-09 00:13:08",TRUE,NA,971901664054542336,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_dpaj",0,FALSE,FALSE,NA,NA
"2983",292,"Republican Senate candidate claims he was blocked from Facebook for running AR-15 giveaway after Florida shooting… https://t.co/JQ01Hn9u4a",FALSE,0,NA,"2018-03-09 00:13:07",TRUE,NA,971901658593615872,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_NoMoreExcuses",0,FALSE,FALSE,NA,NA
"2984",293,"Florida Legislature Backs New Gun Restrictions After Parkland School Shooting via Digg https://t.co/0VpFZ8XOg1",FALSE,0,NA,"2018-03-09 00:13:06",FALSE,NA,971901657930981376,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","stjmarketing",0,FALSE,FALSE,NA,NA
